Census Tract,"CalEnviroScreen
3.0 Score","CalEnviroScreen 3.0 
Percentile Range","Pollution Burden
Percentile","Population Characteristics
Percentile",Total Population,California County,Approximate Zip Code,"Nearby City 
(to help approximate location only)"
6059001802,40.74,75-80%,81.83,63.49,7154,Orange ,92833,Fullerton
6037187101,40.73,75-80%,94.44,51.49,3235,Los Angeles,90039,Los Angeles
6059074501,40.72,75-80%,79.22,65.56,6880,Orange ,92701,Santa Ana
6037408623,40.72,75-80%,87.50,58.39,3023,Los Angeles,91745,Hacienda Heights
6099000801,40.70,75-80%,91.79,54.24,6216,Stanislaus ,95350,Modesto
6037127603,40.70,75-80%,61.27,78.85,2938,Los Angeles,91406,Van Nuys
6037432401,40.69,75-80%,70.75,72.04,3789,Los Angeles,91731,El Monte
6037302102,40.69,75-80%,75.87,68.00,6439,Los Angeles,91205,Glendale
6037531603,40.67,75-80%,59.89,80.02,3568,Los Angeles,90022,Los Angeles
6037212701,40.66,75-80%,72.78,70.51,2430,Los Angeles,90019,Los Angeles
6067000800,40.66,75-80%,75.54,68.19,1425,Sacramento ,95814,Sacramento
6037482401,40.66,75-80%,80.37,64.55,3761,Los Angeles,91770,Rosemead
6019005409,40.65,75-80%,56.27,82.85,3560,Fresno ,93710,Fresno
6037213100,40.64,75-80%,72.02,71.04,2721,Los Angeles,90019,Los Angeles
6001407400,40.62,75-80%,50.91,87.62,3954,Alameda ,94601,Oakland
6037134710,40.62,75-80%,45.48,91.73,5287,Los Angeles,91306,Winnetka
6019001413,40.61,75-80%,80.78,64.17,4605,Fresno ,93727,Fresno
6085505202,40.60,75-80%,88.04,57.65,5867,Santa Clara,95050,Santa Clara
6037213402,40.60,75-80%,69.82,72.52,4645,Los Angeles,90006,Los Angeles
6075023300,40.59,75-80%,57.78,81.33,2624,San Francisco,94124,San Francisco
6059076204,40.56,75-80%,92.72,53.06,4492,Orange ,92867,Orange
6037123800,40.56,75-80%,80.17,64.48,5531,Los Angeles,91606,North Hollywood
6029005103,40.55,75-80%,79.37,65.03,2564,Kern ,93308,Bakersfield
6037601202,40.54,75-80%,51.89,86.49,4115,Los Angeles,90301,Inglewood
6073010009,40.54,75-80%,66.43,74.80,6693,San Diego,92173,San Ysidro
6037133100,40.54,75-80%,70.14,72.00,5446,Los Angeles,91335,Reseda
6059074901,40.54,75-80%,54.15,84.42,9170,Orange ,92703,Santa Ana
6059075201,40.53,75-80%,79.63,64.81,5822,Orange ,92703,Santa Ana
6065041407,40.51,75-80%,79.32,64.95,5830,Riverside ,92505,Riverside
6107001003,40.50,75-80%,99.34,39.99,19732,Tulare ,93291,Visalia
6071006603,40.50,75-80%,55.73,82.87,4958,San Bernardino,92324,Colton
6037134305,40.50,75-80%,45.46,91.45,3847,Los Angeles,91304,Canoga Park
6037234200,40.47,75-80%,87.43,57.85,2376,Los Angeles,90018,Los Angeles
6071002901,40.46,75-80%,57.10,81.61,4446,San Bernardino,92335,Fontana
6071000823,40.45,75-80%,61.59,78.08,6658,San Bernardino,91786,Upland
6065045707,40.44,75-80%,55.89,82.48,6397,Riverside ,92236,Coachella
6019007400,40.42,75-80%,64.31,76.06,3548,Fresno ,93242,Laton
6099002605,40.42,75-80%,61.22,78.22,3855,Stanislaus ,95307,Ceres
6037277400,40.40,75-80%,92.97,52.62,1533,Los Angeles,90045,Los Angeles
6047000303,40.40,75-80%,90.12,55.35,2158,Merced ,95334,Livingston
6099003202,40.39,75-80%,75.10,67.93,16007,Stanislaus ,95363,Patterson
6071010025,40.38,75-80%,41.75,94.39,7405,San Bernardino,92395,Victorville
6077004308,40.37,75-80%,51.61,86.33,3870,San Joaquin,95240,Lodi
6037195903,40.37,75-80%,89.14,56.11,2216,Los Angeles,90026,Los Angeles
6037408133,40.35,75-80%,83.24,61.58,5739,Los Angeles,91792,West Covina
6077005206,40.34,75-80%,91.99,53.45,16787,San Joaquin,95304,Tracy
6037554801,40.33,75-80%,77.51,65.77,3366,Los Angeles,90701,Artesia
6037211420,40.32,75-80%,77.54,65.73,3859,Los Angeles,90004,Los Angeles
6059099402,40.32,75-80%,83.27,61.52,8090,Orange ,92647,Huntington Beach
6037294200,40.31,75-80%,84.57,60.12,4951,Los Angeles,90744,Wilmington
6037900300,40.30,75-80%,52.64,85.27,4514,Los Angeles,93535,Lancaster
6037191302,40.29,75-80%,69.93,71.62,2422,Los Angeles,90027,Los Angeles
6065040405,40.29,75-80%,66.97,73.64,5353,Riverside ,92509,Riverside
6037543321,40.27,75-80%,91.65,53.63,5418,Los Angeles,90747,Carson
6037540202,40.26,75-80%,52.27,85.40,6845,Los Angeles,90262,Lynwood
6037432402,40.25,75-80%,85.72,58.86,6310,Los Angeles,91731,El Monte
6067009601,40.23,75-80%,42.33,93.56,6621,Sacramento ,95832,Sacramento
6001402700,40.23,75-80%,61.66,77.49,1569,Alameda ,94612,Oakland
6037222100,40.19,75-80%,53.55,84.07,3877,Los Angeles,90018,Los Angeles
6037571703,40.18,75-80%,42.23,93.57,3667,Los Angeles,90805,Long Beach
6073003305,40.17,75-80%,50.11,87.27,5738,San Diego,92113,San Diego
6071000606,40.17,75-80%,61.98,77.11,4374,San Bernardino,91710,Chino
6029001901,40.17,75-80%,71.26,70.30,3434,Kern ,93304,Bakersfield
6037576903,40.16,75-80%,66.86,73.45,3802,Los Angeles,90804,Long Beach
6037221210,40.15,75-80%,61.11,77.60,3300,Los Angeles,90006,Los Angeles
6025010700,40.14,75-80%,40.12,95.12,4322,Imperial ,92227,Brawley
6071001200,40.13,75-80%,83.76,60.64,4730,San Bernardino,91764,Ontario
6071006100,40.12,75-80%,43.40,92.60,8346,San Bernardino,92404,San Bernardino
6037320201,40.11,75-80%,68.89,71.89,3756,Los Angeles,91340,San Fernando
6037503105,40.11,75-80%,71.43,70.11,3634,Los Angeles,90604,Whittier
6037209820,40.11,75-80%,67.75,72.70,2968,Los Angeles,90015,Los Angeles
6037294110,40.11,75-80%,87.77,56.60,4140,Los Angeles,90744,Wilmington
6075012301,40.11,75-80%,44.28,91.69,2734,San Francisco,94102,San Francisco
6077003407,40.10,75-80%,48.28,88.51,2914,San Joaquin,95210,Stockton
6037481401,40.09,75-80%,87.32,57.03,6061,Los Angeles,91776,San Gabriel
6073022000,40.08,75-80%,43.90,92.07,4186,San Diego,91950,National City
6037431100,40.08,75-80%,94.77,49.56,6629,Los Angeles,91016,Monrovia
6037502003,40.07,75-80%,79.70,63.70,2693,Los Angeles,90602,Whittier
6059087806,40.06,75-80%,54.09,82.97,5702,Orange ,92804,Anaheim
6059087901,40.06,75-80%,75.96,66.69,3638,Orange ,90680,Stanton
6071002207,40.05,75-80%,97.67,44.84,4461,San Bernardino,91739,Rancho Cucamonga
6037310800,40.05,75-80%,99.39,38.98,4909,Los Angeles,91506,Burbank
6013364002,40.04,75-80%,48.34,88.36,5518,Contra Costa,94806,San Pablo
6037104204,40.03,75-80%,79.50,63.83,3375,Los Angeles,91342,Sylmar
6087110300,39.99,75-80%,65.28,73.98,6710,Santa Cruz,95076,Watsonville
6065041302,39.99,75-80%,59.29,78.80,4303,Riverside ,92505,Riverside
6037544002,39.98,75-80%,97.34,45.21,3142,Los Angeles,90810,Long Beach
6065045502,39.98,75-80%,50.32,86.64,3744,Riverside ,92201,Indio
6013392200,39.97,75-80%,61.82,76.83,10605,Contra Costa,94806,San Pablo
6059110302,39.97,75-80%,84.54,59.50,6033,Orange ,90620,Buena Park
6037134522,39.97,75-80%,59.83,78.31,3954,Los Angeles,91303,Canoga Park
6067004401,39.97,75-80%,34.00,98.08,4122,Sacramento ,95820,Sacramento
6095251802,39.96,75-80%,39.90,94.80,2538,Solano ,94589,Vallejo
6001422000,39.95,75-80%,89.37,55.11,1756,Alameda ,94710,Berkeley
6029006401,39.95,75-80%,68.95,71.59,8320,Kern ,93241,Lamont
6013302005,39.94,75-80%,58.15,79.62,6592,Contra Costa,94561,Oakley
6071003401,39.93,75-80%,47.57,88.65,7502,San Bernardino,92335,Fontana
6065043005,39.93,75-80%,61.08,77.15,5049,Riverside ,92530,Lake Elsinore
6065042521,39.92,75-80%,46.14,89.97,4922,Riverside ,92553,Moreno Valley
6097153200,39.90,75-80%,63.82,75.20,7522,Sonoma ,95407,Santa Rosa
6037113422,39.90,75-80%,61.28,76.97,6057,Los Angeles,91306,Winnetka
6107001601,39.90,75-80%,52.57,84.16,5587,Tulare ,93223,Farmersville
6029002814,39.90,75-80%,54.71,82.04,4158,Kern ,93309,Bakersfield
6037106520,39.90,75-80%,69.23,71.23,5837,Los Angeles,91342,Sylmar
6037407601,39.89,75-80%,69.14,71.28,4366,Los Angeles,91744,La Puente
6037296902,39.89,75-80%,75.43,66.72,3851,Los Angeles,90731,San Pedro
6019003804,39.89,75-80%,53.80,82.70,5531,Fresno ,93722,Fresno
6059011714,39.88,75-80%,99.12,40.12,499,Orange ,92806,Anaheim
6071002606,39.88,75-80%,62.34,76.20,7089,San Bernardino,92337,Fontana
6037212304,39.87,75-80%,69.01,71.38,1804,Los Angeles,90005,Los Angeles
6037143200,39.86,75-80%,93.79,50.54,3743,Los Angeles,91602,North Hollywood
6037543702,39.85,75-80%,64.14,74.73,7083,Los Angeles,90745,Carson
6037408631,39.85,75-80%,85.48,58.37,5087,Los Angeles,91745,Hacienda Heights
6037603703,39.80,75-80%,79.89,63.02,2703,Los Angeles,90250,Hawthorne
6039000400,39.79,75-80%,81.32,61.87,1288,Madera ,93622,Firebaugh
6073005200,39.76,75-80%,87.84,55.96,4563,San Diego,92101,San Diego
6037301900,39.76,75-80%,87.64,56.15,7810,Los Angeles,91206,Glendale
6107002100,39.76,75-80%,70.04,70.21,2499,Tulare ,93274,Tulare
6029003500,39.73,75-80%,83.11,60.15,6156,Kern ,93268,Taft
6037530003,39.70,75-80%,95.43,47.85,2983,Los Angeles,90640,Montebello
6037601001,39.70,75-80%,57.09,80.00,2154,Los Angeles,90301,Inglewood
6073012600,39.69,75-80%,69.98,70.05,5047,San Diego,91910,Chula Vista
6071003803,39.69,75-80%,50.08,86.22,4732,San Bernardino,92376,Rialto
6001405401,39.68,75-80%,44.19,90.77,3957,Alameda ,94606,Oakland
6001440301,39.68,75-80%,78.02,64.09,7312,Alameda ,94587,Union City
6099002701,39.67,75-80%,75.47,66.00,3811,Stanislaus ,95351,Modesto
6059088501,39.67,75-80%,72.13,68.57,6785,Orange ,92843,Garden Grove
6073003303,39.66,75-80%,40.27,94.14,4193,San Diego,92113,San Diego
6059001201,39.65,75-80%,64.56,73.70,5505,Orange ,90631,La Habra
6001406201,39.64,75-80%,36.81,96.38,4649,Alameda ,94601,Oakland
6037115404,39.63,75-80%,71.84,68.76,2913,Los Angeles,91324,Northridge
6031001701,39.63,75-80%,47.48,87.97,9142,Kings ,93204,Avenal
6071006201,39.62,75-80%,62.97,75.15,3583,San Bernardino,92404,San Bernardino
6081604200,39.61,75-80%,88.48,55.15,4170,San Mateo,94066,San Bruno
6077003406,39.60,75-80%,29.48,99.46,3700,San Joaquin,95210,Stockton
6065042517,39.60,75-80%,43.43,91.35,3278,Riverside ,92553,Moreno Valley
6037131020,39.60,75-80%,55.07,81.07,5698,Los Angeles,91335,Reseda
6095251901,39.57,75-80%,43.21,91.63,5072,Solano ,94589,Vallejo
6059088802,39.57,75-80%,65.40,72.99,5551,Orange ,92844,Garden Grove
6107000301,39.57,75-80%,95.84,46.94,6717,Tulare ,93618,Dinuba
6071004603,39.54,75-80%,55.49,80.60,5717,San Bernardino,92407,San Bernardino
6053014102,39.54,75-80%,70.67,69.48,2259,Monterey ,93933,Marina
6037404301,39.53,75-80%,64.93,73.15,5665,Los Angeles,91702,Azusa
6037199120,39.52,75-80%,79.33,62.85,4086,Los Angeles,90031,Los Angeles
6037197200,39.52,75-80%,97.97,43.13,3757,Los Angeles,90031,Los Angeles
6037550202,39.52,75-80%,67.41,71.53,5496,Los Angeles,90650,Norwalk
6037503902,39.52,75-80%,89.93,53.69,4636,Los Angeles,90638,La Mirada
6071001804,39.51,75-80%,90.44,53.25,5145,San Bernardino,91761,Ontario
6037117408,39.51,75-80%,57.97,78.71,2830,Los Angeles,91343,North Hills
6073002501,39.50,75-80%,46.91,88.12,5504,San Diego,92105,San Diego
6099000807,39.50,75-80%,64.62,73.22,3694,Stanislaus ,95356,Modesto
6047001902,39.48,75-80%,70.52,69.42,2572,Merced ,95333,Le Grand
6077005106,39.46,75-80%,76.73,64.52,6017,San Joaquin,95337,Manteca
6065049500,39.46,75-80%,53.01,82.36,8421,Riverside ,92201,Indio
6077000401,39.45,75-80%,72.26,67.92,3043,San Joaquin,95203,Stockton
6037432300,39.44,75-80%,90.88,52.76,3951,Los Angeles,91731,El Monte
6037481103,39.43,75-80%,93.08,50.70,5350,Los Angeles,91776,San Gabriel
6037219500,39.43,75-80%,77.09,64.26,1737,Los Angeles,90016,Los Angeles
6019004212,39.42,75-80%,73.81,66.94,10762,Fresno ,93722,Fresno
6037650901,39.42,75-80%,93.98,49.39,5928,Los Angeles,90501,Torrance
6037553000,39.41,75-80%,74.05,66.78,4825,Los Angeles,90650,Norwalk
6019004001,39.41,75-80%,72.59,67.69,7248,Fresno ,93630,Kerman
6059063604,39.41,75-80%,79.53,62.43,3835,Orange ,92627,Costa Mesa
6037543604,39.40,75-80%,79.04,62.76,5620,Los Angeles,90745,Carson
6037302004,39.39,75-80%,77.67,63.54,4214,Los Angeles,91206,Glendale
6065042409,39.38,75-80%,52.52,82.51,3299,Riverside ,92557,Moreno Valley
6001437200,39.37,75-80%,63.60,73.89,6755,Alameda ,94545,Hayward
6037310701,39.35,75-80%,97.82,43.09,2361,Los Angeles,91502,Burbank
6037117520,39.34,70-75%*,38.11,95.07,4052,Los Angeles,91343,North Hills
6029001801,39.35,70-75%*,64.64,72.96,5579,Kern ,93309,Bakersfield
6037207400,NA,NA,99.80,NA,1363,Los Angeles,90012,Los Angeles
6037980002,NA,NA,99.49,NA,0,Los Angeles,90745,Carson
6037980014,NA,NA,98.89,NA,239,Los Angeles,90744,Wilmington
6037532400,NA,NA,98.83,NA,112,Los Angeles,90058,Los Angeles
6037980033,NA,NA,98.77,NA,61,Los Angeles,90802,Long Beach
6037980031,NA,NA,98.20,NA,1262,Los Angeles,90731,San Pedro
6059021813,NA,NA,98.10,NA,25,Orange ,92807,Anaheim
6037980001,NA,NA,97.93,NA,0,Los Angeles,91505,Burbank
6037504102,NA,NA,97.87,NA,22,Los Angeles,90670,Santa Fe Springs
6059052404,NA,NA,97.54,NA,549,Orange ,92618,Irvine
6037980015,NA,NA,97.49,NA,554,Los Angeles,90731,San Pedro
6037980025,NA,NA,97.32,NA,0,Los Angeles,90745,Carson
6037575500,NA,NA,97.16,NA,76,Los Angeles,90813,Long Beach
6037320000,NA,NA,96.89,NA,0,Los Angeles,91608,Universal City
6037980009,NA,NA,96.81,NA,14,Los Angeles,90027,Los Angeles
6037980005,NA,NA,96.43,NA,0,Los Angeles,90501,Torrance
6071980100,NA,NA,96.20,NA,0,San Bernardino,92408,San Bernardino
6029003900,NA,NA,96.19,NA,2250,Kern ,93263,Shafter
6037402404,NA,NA,96.12,NA,1945,Los Angeles,91768,Pomona
6037980028,NA,NA,96.04,NA,4,Los Angeles,90045,Los Angeles
6037980030,NA,NA,95.78,NA,0,Los Angeles,90245,El Segundo
6073003800,NA,NA,95.06,NA,6530,San Diego,92136,San Diego
